url,keywords,hits,total,status,assigned_to,notes,last_updated
https://www.niras.dk/indsigt/landskabet-er-under-pres/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/nyt-projekt-vil-give-cykelturismen-bedre-vilkaar-i-danmark/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/vi-har-et-faelles-ansvar-for-at-sikre-baeredygtige-transportmuligheder-til-turisterne-i-danmark/,"bæredygtig*, klimaneutral*",7,7,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/miljoevurderinger-hesseloe/,grøn,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/njord-konsortiet-vaelger-niras-som-raadgiver-til-bud-paa-energioe-i-nordsoeen/,"bæredygtig*, grøn",3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/bakkelunden-overskudsjord-forvandler-tidligere-losseplads-til-rekreativt-bakkelandskab/,bæredygtig*,4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/klinkby-enge-og-niras-indgaar-partnerskab/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/statsministeren-indvier-carlsbergs-banebrydende-vandrensningsanlaeg/,bæredygtig*,6,6,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/radon-den-usynlige-fjende-fra-kaelderen/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/intelligent-ventilation-som-radonsikring/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/skole-blev-pcb-fri-og-fik-bedre-indeklima-paa-seks-maaneder/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/sektorer/planlaegning-mobilitet/baeredygtig-mobilitetsplanlaegning/,"bæredygtig*, grøn, miljøvenlig",14,14,todo,,,2025-09-01 13:42:53
https://www.niras.dk/sektorer/planlaegning-mobilitet/cykelstrategi/,"bæredygtig*, grønne",4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/sundhedsstyrelsen-1000-dage/,bæredygtig*,4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/brf-fonden-maalgruppeunder-soegelse/,bæredygtig*,5,5,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/fors-vandvision/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/haderslev-kommune-behovsanalyse/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/evaluering-af-havnebade/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/folehaven-genopretning-og-klimatilpasning/,grøn,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/analyse-viser-vejen-til-omkostningseffektiv-omstilling-af-dansk-luftfart/,"bæredygtig*, grøn",18,18,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/kommuner-regioner-og-stat-brug-jeres-indkoebsmuskel-meget-mere-offensivt-til-at-skabe-baeredygtig-omstilling-nu/,"bæredygtig*, grøn",23,23,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/bustur-og-plustur-paa-farten-med-borgerne-i-syddjurs-kommune/,"bæredygtig*, miljøvenlig",4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/saadan-skaber-vi-baeredygtige-mobilitetsloesninger/,bæredygtig*,11,11,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/danmarks-stoerste-vandvaerk-bliver-bygget-i-taet-raadgiversamarbejde/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/danmarks-stoerste-afloebstunnel-skal-sikre-miljoe-og-klima-i-koebenhavn/,grøn,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/fund-af-miljoefremmede-stoffer-i-drikkevandet/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/hvad-har-vi-laert-af-de-foerste-aar-med-bloedgoering-i-danmark/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/energiproducerende-renseanlaeg/,grøn,4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/aarhus-bss/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/niras-er-med-paa-staerkt-hold-naar-svendborg-faar-nyt-universitetscampus/,grøn,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/planlaegning-for-outdoor-turisme-bidrager-til-udviklingen-af-natur-og-lokalsamfund/,bæredygtig*,6,6,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/nye-politiske-krav-paa-affaldsomraadet/,klimaneutral*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/danmark-gaar-forrest-med-indsamlingen-af-tekstilaffald/,grøn,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/commissioning-ved-grundfos/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/indeklima-i-skoler-skal-oeverst-paa-agendaen-ny-branchevejledning-viser-vejen/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/et-vandmiljoe-i-knae-er-ogsaa-en-kaep-i-hjulet-paa-den-groenne-omstilling/,grøn,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/vi-skal-fordele-ressourcer-til-byggeri-mere-begavet/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/potentiale-for-dansk-vandeksport-eroderes-af-foraeldet-lovgivning/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/niras-nye-innovationshub-skal-udvikle-fremtidens-groenne-tech-virksomheder/,"bæredygtig*, grøn",8,8,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/stenrev-skal-helbrede-udpint-havbund-i-limfjorden/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/lidl-vaelger-link-og-niras-som-raadgivere-til-nyt-hovedkontor/,bæredygtig*,11,11,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/nyt-domicil-til-norlys-i-aalborg/,"bæredygtig*, grøn",9,9,todo,,,2025-09-01 13:42:53
https://www.niras.dk/kontorer/danmark/aalborg/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/voksenpsykiatri-ouh/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/kolding-sygehus-udbygning/,"bæredygtig*, grøn",7,7,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/aarhus-festuge-sponsorat/,"klimavenlig, grøn",2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/fra-keramikfabrik-til-hjernefabrik-i-naestved/,grøn,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/alleroed-kulturtorv-skaber-levende-bymidte-med-fokus-paa-trivsel-og-groenne-oaser/,"bæredygtig*, klimavenlig, grøn",7,7,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/dgnb/,bæredygtig*,8,8,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/saadan-lykkes-vi-med-baeredygtig-omstilling-af-det-aabne-land/,"bæredygtig*, grøn",11,11,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/naturundersoegelse-paa-flyvestation-vaerloese/,"grøn, grønne",2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/ny-svp-for-niras-miljoesektor/,bæredygtig*,5,5,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/livscyklusvurdering-lca/,"bæredygtig*, miljøvenlig",7,7,todo,,,2025-09-01 13:42:53
https://www.niras.dk/om-niras/sdg-vaerktoejer-skab-et-baeredygtigt-projekt/sdg-measure/,"bæredygtig*, miljørigtig",22,22,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ydelser/byggeri/baeredygtighed-indeklima-og-energi/,bæredygtig*,9,9,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/hvad-glor-du-paa-din-udsigt-er-blevet-maalbar/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/undervandsstoej-fra-havvindmoeller/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/lejerraadgiver-for-dfds-domicil-paa-marmormolen-i-koebenhavn/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/baeredygtigt-byggeri-blomstrer/,bæredygtig*,19,19,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/ny-cykel-og-gangbro-paa-tegnebraettet-i-aalborg/,grøn,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/electrochaea/,"bæredygtig*, grøn",2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/skolebyggeri-er-du-stolt-nok-af-din-gamle-skole/,"bæredygtig*, grønne",8,8,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/totalrenovering-optimerer-indeklima-og-laeringsrum-paa-en-gang/,bæredygtig*,6,6,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/skole-sparer-penge-og-bliver-miljoevenlig/,"miljøvenlig, co2-neutral",6,6,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/plads-til-450-nye-arbejdspladser-i-vellivs-udvidede-domicil/,"bæredygtig*, grøn",3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ydelser/miljoe-og-natur/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ydelser/infrastruktur/geoteknik/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk//job/moed-en-medarbejder/roger-sutton-levering-af-projekter-er-en-passion/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ydelser/byggeri/brandraadgivning/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/kontorer/danmark/aarhus/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/sektorer/byggeri/baeredygtighed-og-certificering/,bæredygtig*,9,9,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/niras-bliver-del-af-nyt-arealudviklingsselskab-der-skal-udvikle-flodbyen-randers/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ydelser/byggeri/bygherreraadgivning/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/commissioning/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ydelser/gis-geodata-og-automation/fra-papir-til-digitale-data/,"bæredygtig*, grøn",4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/kontorer/danmark/,miljørigtig,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/mobilitetsanalyse-af-soenderborg-by/,grøn,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/verdensmaal-bidrager-til-at-udvikle-groenlandsk-kommune/,bæredygtig*,4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ydelser/byggeri/design-og-projektering/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ydelser/energi/miljoefodaftryk/,"bæredygtig*, co2-neutral",4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ydelser/gis-geodata-og-automation/kortlaegning/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/spildevand-gemmer-paa-kaempe-energipotentiale/,grøn,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/jens-brandt-bering-udnaevnt-til-direktoer-for-forsyning/,"bæredygtig*, grøn",4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/tags/tvaerfagligt/vandloebsteam/,bæredygtig*,5,5,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/mens-uret-tikker/,grøn,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/glem-alt-om-klimafrygt-det-vi-har-brug-for-er-klimaforretning/,grøn,7,7,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/nye-taktikker-til-miljoevurderinger-gaarsdagens-loesning-er-ikke-laengere-aktuel/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/studiehus-i-aarhus-skal-have-guld-i-baeredygtighed/,bæredygtig*,12,12,todo,,,2025-09-02 08:41:07
https://www.niras.dk/indsigt/fremtidens-klimahelte-er-facility-managers/,bæredygtig*,7,7,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/forskerparken-i-odense-har-faaet-en-baeredygtig-robothal/,"bæredygtig*, grøn, miljøvenlig",19,19,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/,grøn,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/foerste-hotel-i-danmark-modtager-dgnb-guld-i-renovering/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/lca/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/raadgiver-paa-verdens-foerste-cirkulaere-boernehus/,bæredygtig*,7,7,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/multifunktionshus-i-oerestad-nord/,bæredygtig*,15,15,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/nyt-koldkrigsmuseum/,bæredygtig*,5,5,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ydelser/infrastruktur/broer-og-tunneler/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/skolen-i-sydhavnen/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/gertrud-paa-100-ton-baner-vejen-for-co2-neutral-fjernvarme-i-city/,"klimavenlig, grøn, co2-neutral",5,5,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/sygehuse-i-2030-hvad-mon-der-er-sket/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ydelser/infrastruktur/jernbaner-metro-og-letbaner/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/fn-s-17-verdensmaal-kan-give-store-sundhedsgevinster/,"bæredygtig*, grøn",4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/island-faar-sit-foerste-supersygehus/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/kontorer/danmark/koebenhavn/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/kontorer/danmark/kolding/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/kontorer/danmark/odense/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/om-niras/sdg-vaerktoejer-skab-et-baeredygtigt-projekt/,"bæredygtig*, grønne",27,27,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/affaldshaandtering/,"bæredygtig*, grønne, miljøvenlig",8,8,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/bim/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/hvad-er-biodiversitet/,"bæredygtig*, grønne",5,5,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/breeam/,"bæredygtig*, miljøvenlig",12,12,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/bygningsingenioer/,bæredygtig*,4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/carbon-capture-and-storage-ccs/,co2-neutral,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/civilingenioer/,"bæredygtig*, grøn",6,6,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/data-science/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/diplomingenioer/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/epd/,"bæredygtig*, grønne",6,6,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/hvad-er-eu-taksonomi/,"bæredygtig*, grøn, grønne",16,16,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/fundering/,bæredygtig*,4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/geoteknik/,"bæredygtig*, grønne",4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/gis/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/groen-beton/,"bæredygtig*, grøn, grønne, miljøvenlig",25,25,todo,,,2025-09-04 06:55:49
https://www.niras.dk/ordbog/iot/,bæredygtig*,4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/jordforurening/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/kystbeskyttelse/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/leed/,"bæredygtig*, miljøvenlig",11,11,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/miljoeingenioer/,"bæredygtig*, grøn",6,6,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/maskiningenioer/,"bæredygtig*, grøn",7,7,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/nettilslutning/,"bæredygtig*, grøn, grønne",3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/offshore/,"bæredygtig*, grønne",5,5,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/pfas/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/power-to-x-ptx/,"grøn, grønne",8,8,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/solenergi/,"bæredygtig*, grønne, miljøvenlig, co2-neutral",7,7,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/udledningstilladelse/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/waste-to-energy-wte/,"bæredygtig*, klimavenlig, grønne, miljøvenlig",8,8,todo,,,2025-09-01 13:42:53
https://www.niras.dk/lca/lca-tilmeld-nyhedsbrev/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/data-aendrer-sundhedsvaesenet/,bæredygtig*,5,5,todo,,,2025-09-01 13:42:53
https://www.niras.dk/fsb/home/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/ny-vejledning-til-kommunerne-om-udbud-paa-affaldsomraadet/,grøn,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/hvad-laver-en-ingenioer/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/innovativt-energilager/,"bæredygtig*, grøn, miljøvenlig",4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/teknisk-due-diligence-site-resilience-analyser-er-blevet-et-must/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/niras-ledet-projekt-giver-rent-vand-til-330000-i-sydsudan/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ufd/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/kunstigt-aandedraet-til-lossepladser/,"bæredygtig*, klimaneutral*",5,5,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/affaldsbjerge-begynder-med-indkoeb/,"bæredygtig*, grøn",10,10,todo,,,2025-09-01 13:42:53
https://www.niras.dk/fsb/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/nyt-innovationscenter-skal-reducere-farlige-kemikalier-i-virksomheder/,miljøvenlig,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ydelser/analyse-og-planlaegning/cirkulaer-oekonomi/,"bæredygtig*, miljøvenlig",13,13,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/klimatilpasning-af-groenningen-bispeparken/,grønne,3,3,todo,,,2025-09-04 07:10:43
https://www.niras.dk/innovationspartnerskab-teknisk-vand/,grønne,1,1,todo,,,2025-09-04 07:10:43
https://www.niras.dk/arrangementer/power-to-x-i-kommunerne-hvordan-prioriteres-de-kommunale-arealer-bedst/,grønne,1,1,todo,,,2025-09-04 07:10:43
https://www.niras.dk/arrangementer/varme-fra-koelesystemer/,grønne,1,1,todo,,,2025-09-04 07:10:43
https://www.niras.dk/nyheder/ny-strategi-for-biodiversitet-skal-styrke-rudersdals-naturrigdom/,grønne,3,3,todo,,,2025-09-04 07:10:43
https://www.niras.dk/projekter/ny-klimatilpasningsplan-for-aarhus-kommune/,grønne,1,1,todo,,,2025-09-04 07:10:43
https://www.niras.dk/projekter/nyt-forskningsprojekt-vil-finde-balancen-mellem-udbygning-af-vedvarende-energi-og-et-attraktivt-lokalmiljoe/,grønne,7,7,todo,,,2025-09-04 07:10:43
https://www.niras.dk/projekter/samn-forsyning-reducerer-lattergasemissioner-fra-renseanlaeg/,grønne,1,1,todo,,,2025-09-04 07:10:43
https://www.niras.dk/sektorer/miljoe/natur-biodiversitet-og-vandkvalitet/,grønne,2,2,todo,,,2025-09-04 07:10:43
https://www.niras.dk/projekter/nyt-lalandia-i-soendervig/,grønne,1,1,todo,,,2025-09-04 07:10:43
https://www.niras.dk/projekter/byggemodning-af-esbjerg-strand/,grønne,1,1,todo,,,2025-09-04 07:10:43
https://www.niras.dk/sektorer/vand/vandloeb-og-soeer/,grønne,1,1,todo,,,2025-09-04 07:10:43
https://www.niras.dk/nyheder/niras-er-raadgiver-paa-danmarks-nye-boernehospital/,grønne,1,1,todo,,,2025-09-04 07:10:43
https://www.niras.dk/indsigt/kabalen-om-danmarks-landskab-er-i-gang/,grønne,5,5,todo,,,2025-09-04 07:10:43
https://www.niras.dk/projekter/flyvestation-vaerloese/,grønne,2,2,todo,,,2025-09-04 07:10:43
https://www.niras.dk/projekter/saetter-praeg-paa-carlsberg-byens-spaendende-byudvikling/,grønne,1,1,todo,,,2025-09-04 07:10:43
https://www.niras.dk/kontorer/groenland/,bæredygtig*,1,1,todo,,,2025-09-04 07:10:43
https://www.niras.dk/projekter/kortlaegning-af-havvindspotentiale-i-dk/,grønne,1,1,todo,,,2025-09-04 07:10:43
https://www.niras.dk/sektorer/infrastruktur/drift-og-vedligehold/,grønne,1,1,todo,,,2025-09-04 07:10:43
https://www.niras.dk/projekter/eu-projekt-hvordan-bliver-vi-bedre-forberedte-paa-oversvoemmelser/,grønne,1,1,todo,,,2025-09-04 07:10:43
https://www.niras.dk/sektorer/data-digitalisering/webgis-kortinfo/grundsalg/,grønne,1,1,todo,,,2025-09-04 07:10:43
https://www.niras.dk/sektorer/data-digitalisering/webgis-kortinfo/dokumenthaandtering/,grønne,1,1,todo,,,2025-09-04 07:10:43
https://www.niras.dk/ordbog/havvindmoeller/,grønne,1,1,todo,,,2025-09-04 07:10:43
